city_std,city_clean,n_extreme_events,total_reports,total_affected_grids,baseline_value,baseline_total,stress_value,stress_total,mean_peak_rain,max_peak_rain,mean_tail_weight,max_tail_weight,metric,metric_label,unit,value_scale,baseline_ratio,stress_ratio,baseline_value_plot,stress_value_plot,gdp_per_capita,region,gdp_missing,city_label,baseline_rank_value,stress_rank_value,baseline_rank_ratio,stress_rank_ratio,emerging_value_flag,emerging_ratio_flag
江门,江门市,2,44.0,29,34.18312541972369,37.29924297370224,45.09832689265708,48.21444444663563,73.62593460083008,84.11186981201172,1.2971121637359655,1.594224327471931,road_outside,Road outside historical hotspots,km,1.0,91.64562788532848,93.53696264730891,34.18312541972369,45.09832689265708,66686.0,华南,False,Jiangmen,100.0,90.0,56.0,48.0,False,False
池州,池州市,3,46.0,25,31.1899772902162,33.664649132113006,31.1899772902162,33.664649132113006,62.51092274983724,66.32328033447266,1.0,1.0,road_outside,Road outside historical hotspots,km,1.0,92.649049059786,92.649049059786,31.1899772902162,31.1899772902162,65029.0,华东,False,Chizhou,106.0,111.0,53.0,54.0,False,False
沧州,沧州市,2,105.0,9,9.97406677288511,15.065820048973643,12.501986131863017,19.63447867818914,90.9412841796875,105.33614349365234,1.6267246057470839,2.0,road_outside,Road outside historical hotspots,km,1.0,66.20327828464,63.67363420629438,9.97406677288511,12.501986131863017,50684.0,华北,False,Cangzhou,153.0,147.0,140.0,148.0,False,False
河源,河源市,1,18.0,13,12.692667694021146,18.376602404273203,12.692667694021146,18.376602404273203,54.46828079223633,54.46828079223633,1.0,1.0,road_outside,Road outside historical hotspots,km,1.0,69.06971928102257,69.06971928102257,12.692667694021146,12.692667694021146,38828.0,华南,False,Heyuan,143.0,145.0,123.0,121.0,False,False
泉州,泉州市,4,123.0,66,132.159354431866,160.53250202001124,141.13132024016738,172.56420929393445,59.18129348754883,74.47318267822266,1.0400157134821983,1.1600628539287932,road_outside,Road outside historical hotspots,km,1.0,82.32560557449708,81.78481552902643,132.159354431866,141.13132024016738,115570.0,华东,False,Quanzhou,43.0,45.0,84.0,83.0,False,False
泰安,泰安市,2,30.0,22,36.85891054606909,41.175773348627516,36.85891054606909,41.175773348627516,35.683834075927734,37.50313186645508,1.0,1.0,road_outside,Road outside historical hotspots,km,1.0,89.51601281168817,89.51601281168817,36.85891054606909,36.85891054606909,50482.0,华东,False,Taian,95.0,100.0,61.0,61.0,False,False
泸州,泸州市,1,9.0,3,5.344960655914543,7.94725846588006,5.344960655914543,7.94725846588006,61.2435302734375,61.2435302734375,1.0,1.0,road_outside,Road outside historical hotspots,km,1.0,67.25540233606401,67.25540233606401,5.344960655914543,5.344960655914543,50638.0,西南,False,Luzhou,162.0,162.0,132.0,133.0,False,False
洛阳,洛阳市,3,395.0,92,118.10644041971327,147.799324291705,118.10644041971327,147.799324291705,52.43880844116211,67.44999694824219,1.0,1.0,road_outside,Road outside historical hotspots,km,1.0,79.91000025589548,79.91000025589548,118.10644041971327,118.10644041971327,72639.0,华中,False,Luoyang,48.0,53.0,87.0,86.0,False,False
济南,济南市,7,261.0,115,235.03964473930276,412.07941847606844,316.9037592911001,539.0930017820764,67.81537846156529,102.05913543701172,1.2675890307064608,2.0,road_outside,Road outside historical hotspots,km,1.0,57.037462731944885,58.78461754159547,235.03964473930276,316.9037592911001,109750.0,华东,False,Jinan,27.0,23.0,159.0,156.0,False,False
济宁,济宁市,3,134.0,57,108.52996147804481,155.84570236548475,108.52996147804481,155.84570236548475,58.098734537760414,67.75483703613281,1.0,1.0,road_outside,Road outside historical hotspots,km,1.0,69.63936754798893,69.63936754798893,108.52996147804481,108.52996147804481,53759.0,华东,False,Jining,51.0,56.0,120.0,120.0,False,False
海口,海口市,7,1019.0,219,230.51000024903692,458.2909905566005,287.1472303321885,575.5210161006471,72.8697395324707,109.76377868652344,1.2622999740702003,2.0,road_outside,Road outside historical hotspots,km,1.0,50.29773768170295,49.8934395615489,230.51000024903692,287.1472303321885,61992.0,华南,False,Haikou,28.0,27.0,164.0,168.0,False,False
淮北,淮北市,2,50.0,27,13.690443710748154,29.546734233917643,13.690443710748154,29.546734233917643,57.45667266845703,61.999996185302734,1.0,1.0,road_outside,Road outside historical hotspots,km,1.0,46.33487952462934,46.33487952462934,13.690443710748154,13.690443710748154,56807.0,华东,False,Huaibei,141.0,143.0,172.0,172.0,False,False
淮南,淮南市,1,11.0,9,14.948611929344356,14.948611929344356,14.948611929344356,14.948611929344356,65.128662109375,65.128662109375,1.0,1.0,road_outside,Road outside historical hotspots,km,1.0,100.0,100.0,14.948611929344356,14.948611929344356,44132.0,华东,False,Huainan,137.0,139.0,13.0,15.0,False,False
深圳,深圳市,7,411.0,170,513.9531598395523,760.6248897058163,584.5684362332255,864.4741880154273,61.060455322265625,92.63880920410156,1.1438570236626397,1.9783086451696086,road_outside,Road outside historical hotspots,km,1.0,67.56985825671993,67.62127132739715,513.9531598395523,584.5684362332255,156949.0,华南,False,Shenzhen,12.0,13.0,130.0,131.0,False,False
清远,清远市,3,39.0,25,44.49424634263215,44.49424634263215,45.081534629565056,45.081534629565056,65.15728123982747,72.8165054321289,1.0293212144776485,1.0854400941726416,road_outside,Road outside historical hotspots,km,1.0,100.0,100.0,44.49424634263215,45.081534629565056,44764.0,华南,False,Qingyuan,85.0,91.0,2.0,3.0,False,False
温州,温州市,4,113.0,63,124.20203282197069,149.8669999888808,157.358623624999,193.5068296567357,76.23961544036865,120.0,1.25,2.0,road_outside,Road outside historical hotspots,km,1.0,82.87483757677522,81.31941591112806,124.20203282197069,157.358623624999,71646.0,华东,False,Wenzhou,45.0,43.0,80.0,84.0,False,False
渭南,渭南市,2,42.0,19,31.339862297157048,44.22835896410507,31.339862297157048,44.22835896410507,25.027162551879883,30.15432548522949,1.0,1.0,road_outside,Road outside historical hotspots,km,1.0,70.85920217521955,70.85920217521955,31.339862297157048,31.339862297157048,39792.0,西北,False,Weinan,105.0,109.0,115.0,115.0,False,False
湖州,湖州市,2,11.0,10,25.19069677822049,25.19069677822049,25.19069677822049,25.19069677822049,45.07565975189209,59.614501953125,1.0,1.0,road_outside,Road outside historical hotspots,km,1.0,100.0,100.0,25.19069677822049,25.19069677822049,94997.0,华东,False,Huzhou,111.0,118.0,5.0,8.0,False,False
湛江,湛江市,1,9.0,6,11.584018169787225,11.584018169787225,11.584018169787225,11.584018169787225,61.492408752441406,61.492408752441406,1.0,1.0,road_outside,Road outside historical hotspots,km,1.0,100.0,100.0,11.584018169787225,11.584018169787225,44415.0,华南,False,Zhanjiang,148.0,151.0,17.0,19.0,False,False
滁州,滁州市,1,3.0,3,4.3161810014320885,4.3161810014320885,4.3161810014320885,4.3161810014320885,57.46814727783203,57.46814727783203,1.0,1.0,road_outside,Road outside historical hotspots,km,1.0,100.0,100.0,4.3161810014320885,4.3161810014320885,75992.0,华东,False,Chuzhou,166.0,168.0,28.0,30.0,False,False
滨州,滨州市,2,33.0,22,12.130184536883677,13.134956970299209,12.130184536883677,13.134956970299209,53.516042709350586,55.31999969482422,1.0,1.0,road_outside,Road outside historical hotspots,km,1.0,92.35039417572875,92.35039417572875,12.130184536883677,12.130184536883677,63819.0,华东,False,Binzhou,146.0,149.0,54.0,55.0,False,False
漯河,漯河市,1,58.0,23,11.132603638630926,11.132603638630926,17.14548286965088,17.14548286965088,82.91059112548828,82.91059112548828,1.540114372720038,1.540114372720038,road_outside,Road outside historical hotspots,km,1.0,100.0,100.0,11.132603638630926,17.14548286965088,66408.0,华中,False,Tahe,149.0,132.0,18.0,14.0,False,False
漳州,漳州市,2,25.0,13,45.43292544766851,45.43292544766851,45.43292544766851,45.43292544766851,52.001020431518555,53.09890365600586,1.0,1.0,road_outside,Road outside historical hotspots,km,1.0,100.0,100.0,45.43292544766851,45.43292544766851,90012.0,华东,False,Zhangzhou,84.0,89.0,1.0,2.0,False,False
潍坊,潍坊市,2,130.0,51,132.22069230365062,199.69496130519076,237.3736967523501,359.66534890892774,89.23894119262695,90.40814208984376,1.8251662425555168,1.8778312971794089,road_outside,Road outside historical hotspots,km,1.0,66.21133124214374,65.9984892824514,132.22069230365062,237.3736967523501,62536.0,华东,False,Weifang,42.0,29.0,139.0,141.0,False,False
濮阳,濮阳市,2,67.0,31,55.656493837775756,68.04266432529752,55.656493837775756,68.04266432529752,31.965561866760254,32.65576934814453,1.0,1.0,road_outside,Road outside historical hotspots,km,1.0,81.79646460005429,81.79646460005429,55.656493837775756,55.656493837775756,43766.0,华中,False,Puyang,76.0,83.0,85.0,82.0,False,False
焦作,焦作市,2,13.0,10,16.80694771719636,27.383850069657573,16.80694771719636,27.383850069657573,43.73809623718262,43.88701248168945,1.0,1.0,road_outside,Road outside historical hotspots,km,1.0,61.37540073599491,61.37540073599491,16.80694771719636,16.80694771719636,60329.0,华中,False,Jiaozuo,131.0,134.0,151.0,151.0,False,False
玉林,玉林市,2,48.0,20,57.75054643318824,60.24750881018931,87.96862676454163,91.85863397121433,69.17031669616699,83.30535125732422,1.2789479013585978,1.5578958027171956,road_outside,Road outside historical hotspots,km,1.0,95.85549273934663,95.76522419450335,57.75054643318824,87.96862676454163,30363.0,华南,False,Yulin,74.0,65.0,40.0,41.0,False,False
珠海,珠海市,5,358.0,147,328.79616707975055,496.21651609019443,329.2716598127603,497.0776514247217,65.67051391601562,71.55536651611328,1.0057267634577352,1.028633817288676,road_outside,Road outside historical hotspots,km,1.0,66.26062543633415,66.24149343045364,328.79616707975055,329.2716598127603,142120.0,华南,False,Zhuhai,19.0,21.0,137.0,139.0,False,False
盐城,盐城市,1,13.0,11,42.361092424299486,42.361092424299486,42.361092424299486,42.361092424299486,51.834266662597656,51.834266662597656,1.0,1.0,road_outside,Road outside historical hotspots,km,1.0,100.0,100.0,42.361092424299486,42.361092424299486,88724.0,华东,False,Yancheng,86.0,93.0,3.0,4.0,False,False
眉山,眉山市,2,91.0,38,36.45634105886801,44.06605001712228,36.45634105886801,44.06605001712228,47.61364555358887,54.36734008789063,1.0,1.0,road_outside,Road outside historical hotspots,km,1.0,82.73112984872154,82.73112984872154,36.45634105886801,36.45634105886801,48099.0,西南,False,Meishan,97.0,102.0,81.0,81.0,False,False
石家庄,石家庄市,6,1334.0,335,500.8018846053634,832.3918029290767,500.8018846053634,832.3918029290767,51.7627747853597,64.77916717529297,1.0,1.0,road_outside,Road outside historical hotspots,km,1.0,60.16420186300583,60.16420186300583,500.8018846053634,500.8018846053634,52803.0,华北,False,Shijiazhuang,14.0,17.0,154.0,154.0,False,False
福州,福州市,5,1664.0,242,437.85700652771317,745.4861288339891,437.85700652771317,745.4861288339891,55.128614807128905,62.6599998474121,1.0,1.0,road_outside,Road outside historical hotspots,km,1.0,58.734427052662,58.734427052662,437.85700652771317,437.85700652771317,120432.0,华东,False,Fuzhou,16.0,18.0,156.0,157.0,False,False
秦皇岛,秦皇岛市,3,138.0,36,56.525676288285815,119.94361067330411,82.05935382832146,158.27546274483228,59.64064153035482,87.1716537475586,1.2440160360717452,1.7320481082152355,road_outside,Road outside historical hotspots,km,1.0,47.12687568014555,51.84590991252731,56.525676288285815,82.05935382832146,53688.0,华北,False,Qinhuangdao,75.0,67.0,170.0,163.0,False,False
绍兴,绍兴市,1,1.0,1,0.0,0.0,0.0,0.0,86.7954330444336,86.7954330444336,1.7151017614172797,1.7151017614172797,road_outside,Road outside historical hotspots,km,1.0,,,0.0,0.0,113434.0,华东,False,Shaoxing,177.0,177.0,177.0,177.0,False,False
绵阳,绵阳市,5,421.0,139,107.87206933111166,212.82466018836985,107.87206933111166,212.82466018836985,54.095130157470706,64.24278259277344,1.0,1.0,road_outside,Road outside historical hotspots,km,1.0,50.68588820282138,50.68588820282138,107.87206933111166,107.87206933111166,61808.0,西南,False,Mianyang,52.0,57.0,162.0,164.0,False,False
聊城,聊城市,2,43.0,17,18.997724691398787,22.998009148459595,25.02804911023118,33.028618024352795,83.57119560241698,110.0463409423828,1.5,2.0,road_outside,Road outside historical hotspots,km,1.0,82.60595327518276,75.7768583952783,18.997724691398787,25.02804911023118,38938.0,华东,False,Liaocheng,128.0,119.0,82.0,104.0,False,False
自贡,自贡市,3,41.0,19,16.19342906196084,21.231762670524503,16.19342906196084,21.231762670524503,54.31352996826172,57.73483657836914,1.0,1.0,road_outside,Road outside historical hotspots,km,1.0,76.26982890328625,76.26982890328625,16.19342906196084,16.19342906196084,58571.0,西南,False,Zigong,134.0,136.0,102.0,102.0,False,False
舟山,舟山市,2,80.0,51,40.72732259136374,58.7747466420635,56.37354906901312,81.67955852756258,86.7549991607666,110.0,1.5,2.0,road_outside,Road outside historical hotspots,km,1.0,69.29391433942192,69.01794045567718,40.72732259136374,56.37354906901312,130354.0,华东,False,Zhoushan,87.0,82.0,122.0,122.0,False,False
芜湖,芜湖市,2,55.0,32,68.6840682835898,85.63050274287805,68.6840682835898,85.63050274287805,51.915761947631836,55.88072967529297,1.0,1.0,road_outside,Road outside historical hotspots,km,1.0,80.20981552546391,80.20981552546391,68.6840682835898,68.6840682835898,102822.0,华东,False,Wuhu,65.0,73.0,86.0,85.0,False,False
苏州,苏州市,2,73.0,50,112.43915356244793,119.07421336853713,112.43915356244793,119.07421336853713,61.41836357116699,64.51640319824219,1.0,1.0,road_outside,Road outside historical hotspots,km,1.0,94.42779455065258,94.42779455065258,112.43915356244793,112.43915356244793,158199.0,华东,False,Suzhou,49.0,54.0,43.0,43.0,False,False
茂名,茂名市,1,6.0,4,6.270173939625603,6.270173939625603,6.270173939625603,6.270173939625603,68.88009643554688,68.88009643554688,1.0,1.0,road_outside,Road outside historical hotspots,km,1.0,100.0,100.0,6.270173939625603,6.270173939625603,53063.0,华南,False,Maoming,159.0,159.0,24.0,24.0,False,False
荆州,荆州市,1,410.0,38,73.13727382300111,77.52533796165277,126.92658127282486,134.54187714607326,87.24732971191406,87.24732971191406,1.735456828483911,1.735456828483911,road_outside,Road outside historical hotspots,km,1.0,94.33983229996086,94.33983229996085,73.13727382300111,126.92658127282486,45911.0,华中,False,Jingzhou,63.0,48.0,44.0,44.0,False,False
荆门,荆门市,1,9.0,6,3.382808147948027,3.382808147948027,4.723469611167415,4.723469611167415,79.71817016601562,79.71817016601562,1.3963161387182474,1.3963161387182474,road_outside,Road outside historical hotspots,km,1.0,100.0,100.0,3.382808147948027,4.723469611167415,75055.0,华中,False,Jingmen,167.0,165.0,29.0,28.0,False,False
莆田,莆田市,1,12.0,8,14.2438117949071,16.775126956451086,14.2438117949071,16.775126956451086,56.136268615722656,56.136268615722656,1.0,1.0,road_outside,Road outside historical hotspots,km,1.0,84.91030697940239,84.91030697940239,14.2438117949071,14.2438117949071,82366.0,华东,False,Putian,139.0,141.0,76.0,75.0,False,False
萍乡,萍乡市,2,29.0,16,20.57934062173272,43.10858819493627,41.15868124346544,86.21717638987253,84.74447631835938,102.9370346069336,1.5,2.0,road_outside,Road outside historical hotspots,km,1.0,47.73837762599255,47.73837762599255,20.57934062173272,41.15868124346544,53237.0,华东,False,Pingxiang,124.0,94.0,167.0,170.0,False,False
蚌埠,蚌埠市,2,49.0,28,47.018314807165694,98.79598406695187,47.018314807165694,98.79598406695187,57.87401580810547,60.766632080078125,1.0,1.0,road_outside,Road outside historical hotspots,km,1.0,47.59132190565804,47.59132190565804,47.018314807165694,47.018314807165694,63113.0,华东,False,Bengbu,83.0,88.0,168.0,171.0,False,False
衡阳,衡阳市,1,18.0,10,32.839402239224455,42.12112455046689,33.02045746615434,42.353353191794525,71.04207611083984,71.04207611083984,1.0055133533068281,1.0055133533068281,road_outside,Road outside historical hotspots,km,1.0,77.96421057058518,77.96421057058517,32.839402239224455,33.02045746615434,52838.0,华中,False,Hengyang,101.0,106.0,91.0,92.0,False,False
衢州,衢州市,2,44.0,19,32.331526625385806,37.46691417728182,38.4345872217766,43.56997477367262,72.81242942810059,90.16305541992188,1.4333958517396723,1.8667917034793446,road_outside,Road outside historical hotspots,km,1.0,86.29354014158477,88.21347136744477,32.331526625385806,38.4345872217766,71891.0,华东,False,Quzhou,103.0,96.0,71.0,67.0,False,False
襄阳,襄阳市,4,250.0,77,63.23500978697743,96.59579232193065,63.23500978697743,96.59579232193065,57.591339111328125,69.48784637451172,1.0,1.0,road_outside,Road outside historical hotspots,km,1.0,65.46352410074994,65.46352410074994,63.23500978697743,63.23500978697743,87489.0,华中,False,Xiangyang,68.0,75.0,143.0,143.0,False,False
西安,西安市,7,1635.0,368,808.3171640818957,1211.8926544114747,808.3171640818957,1211.8926544114747,30.531374795096262,40.45538711547851,1.0,1.0,road_outside,Road outside historical hotspots,km,1.0,66.69874275906348,66.69874275906348,808.3171640818957,808.3171640818957,77317.0,西北,False,Xian,6.0,8.0,135.0,136.0,False,False
许昌,许昌市,2,19.0,10,4.557669900618057,4.557669900618057,4.557669900618057,4.557669900618057,56.33907890319824,66.06041717529297,1.0,1.0,road_outside,Road outside historical hotspots,km,1.0,100.0,100.0,4.557669900618057,4.557669900618057,78749.0,华中,False,Xuchang,164.0,166.0,27.0,29.0,False,False
